,0
246,7.951807297888377
247,7.90003481042221
248,7.829194513743722
249,7.851528797534062
250,7.529688021667329
251,7.921767616425006
252,7.960382610879847
253,8.184502608991309
254,7.994745836989669
255,7.8861284995534415
256,7.898108194632404
257,7.862051235719564
258,7.953263880137562
259,7.911207730152837
260,7.99358013683387
261,7.976441058080878
262,7.916560256287098
263,7.916560256287098
264,7.8356258481790775
265,8.033379229034232
266,7.926837147284756
267,7.920047494867711
268,7.890204359705797
269,7.930143642234812
270,7.8500495116306634
271,7.911930066312965
272,7.926837147284756
273,7.909389943583366
274,8.06600404157654
275,7.963156370319312
276,7.956026519457439
277,8.160736795760805
278,7.933393806861369
279,7.909389943583366
280,7.693764649195504
281,7.964199751870737
282,7.8819655208083175
283,7.994745836989669
284,7.914009634036455
285,7.930143642234812
286,7.933393806861369
287,7.890204359705797
288,7.916560256287098
289,7.814959831799839
290,7.901942433602905
291,7.859708561838288
292,7.975154256688017
293,7.884335917136738
294,7.933393806861369
295,7.886821001943797
296,8.031487265720342
297,7.898108194632404
298,7.963156370319312
299,7.98642753062909
300,8.003815674301315
301,7.905702109738978
302,7.988842524341465
303,7.862051235719564
304,8.049571775483667
305,7.877711797426098
306,7.965889755896984
307,7.954709304330165
308,7.898108194632404
309,7.8549380498557255
310,7.983980713165016
311,8.021720395357303
312,7.888177101217972
313,7.845037243086422
314,8.049571775483667
315,8.048084028989434
316,7.905702109738978
317,7.839895123574868
318,7.976441058080878
319,7.940665079095794
320,7.8643663717778285
321,7.913008511639144
322,8.007104988194556
323,7.8861284995534415
324,7.913008511639144
325,7.903831418493069
326,7.898108194632404
327,7.898108194632404
328,8.059610833763747
329,8.049571775483667
330,7.898108194632404
331,7.960382610879847
332,7.8549380498557255
333,7.884058121517407
334,7.948859993049245
335,7.954709304330165
336,7.823621301593592
337,7.8819655208083175
338,7.811987719536589
339,7.898108194632404
340,7.909389943583366
341,7.905702109738978
342,8.038939475411821
343,7.877711797426098
344,7.991226475376359
345,8.02569023375479
346,7.890204359705797
347,7.873363476046278
348,7.8500495116306634
349,7.926837147284756
350,8.02957538363064
351,7.868916456754646
352,8.000466522118277
353,7.953263880137562
354,8.054661477509901
355,7.916560256287098
356,7.838326196057885
357,7.723405077875959
358,7.853969961150203
359,8.057976185828842
360,7.942823947979179
361,7.823621301593592
362,7.995904235149979
363,8.088120302807186
364,7.873363476046278
365,8.031487265720342
366,8.049571775483667
367,8.00805879679284
368,7.909389943583366
369,8.201069820719415
370,7.87554971171297
371,7.916560256287098
372,7.890204359705797
373,7.898108194632404
374,7.891971026388022
375,7.968583875051436
376,7.8934046247249405
377,7.916560256287098
378,8.163384611149349
379,7.898108194632404
380,7.912649701177555
381,7.8643663717778285
382,7.898108194632404
383,7.911207730152837
384,8.035251666095178
385,7.988842524341465
386,7.87554971171297
387,7.907554842660775
388,7.901942433602905
389,7.926837147284756
390,8.090870910420364
391,7.879850237488201
392,7.968583875051436
393,7.89419651739873
394,7.799641113961554
395,7.945866020268177
396,7.926837147284756
397,7.95614373254339
398,7.916560256287098
399,7.905702109738978
400,8.092230283285579
401,7.903831418493069
402,7.898108194632404
403,7.8618233005314835
404,7.923540305699056
405,7.8828052569369405
406,8.07646319659516
407,7.894256332312362
408,8.031487265720342
409,7.905702109738978
410,8.076668667132582
411,7.877711797426098
412,7.929873735778449
413,7.663418420164013
414,7.988842524341465
415,7.8861284995534415
416,8.033379229034232
417,7.942823947979179
418,7.905702109738978
419,7.890204359705797
420,8.064427053046183
421,7.902889234071349
422,7.933393806861369
423,7.905702109738978
424,8.040755577837308
425,8.090870910420364
426,7.911207730152837
427,8.10146256847235
428,8.062836017173643
429,7.8977360807478565
430,8.017662272243236
431,7.926837147284756
432,7.829194513743722
433,7.89419651739873
434,7.939732278824861
435,7.913008511639144
436,7.933393806861369
437,7.931775651029033
438,7.971239790954901
439,7.8460498826953415
440,7.965889755896984
441,7.87554971171297
442,7.890204359705797
443,7.978988334381078
444,7.953987976779057
445,7.868916456754646
446,8.04433392737312
447,7.8861284995534415
448,7.8643663717778285
449,7.87554971171297
450,7.954709304330165
451,7.8549380498557255
452,7.764276068851006
453,7.98642753062909
454,7.995904235149979
455,7.9672416563191835
456,7.898108194632404
457,7.873363476046278
458,7.911207730152837
459,7.879850237488201
460,7.898108194632404
461,7.945866020268177
462,7.896162221880292
463,7.9365894455971
464,7.845037243086422
465,7.971239790954901
466,8.017412367477348
467,7.95614373254339
468,8.008670994676772
469,7.98642753062909
470,7.957567323402772
471,7.89419651739873
472,7.930143642234812
473,8.002706041085938
474,7.8500495116306634
475,7.98642753062909
476,7.8819655208083175
477,7.916560256287098
478,8.04433392737312
479,7.909389943583366
480,7.602667075899474
481,7.842482814607517
482,7.898108194632404
483,7.954709304330165
484,7.8549380498557255
485,7.905702109738978
486,7.842482814607517
487,7.646467320733213
488,7.8549380498557255
489,7.8861284995534415
490,7.983980713165016
491,7.998199471331092
492,7.916560256287098
493,7.850741220805968
494,7.926837147284756
495,8.025454466440546
496,7.9815012615098855
497,8.057976185828842
498,7.916560256287098
499,7.839895123574868
500,7.8643663717778285
501,7.8500495116306634
502,7.909389943583366
503,8.026669325088308
504,8.07960175396108
505,8.017662272243236
506,7.909389943583366
507,7.920047494867711
508,7.8549380498557255
509,7.8861284995534415
510,8.165233196678132
511,7.52630378377388
512,7.938167358516571
513,8.00491865967927
514,7.909389943583366
515,8.01140111594269
516,7.514645178754995
517,7.8549380498557255
518,7.9815012615098855
519,7.8372733330592785
520,8.002706041085938
521,8.10923684843096
522,8.130943817363228
523,7.898108194632404
524,7.877711797426098
525,7.89419651739873
526,7.923472428010601
527,8.140524569947962
528,7.745260030904875
529,7.868916456754646
530,7.926837147284756
531,7.8372733330592785
532,8.002706041085938
533,7.973858524823759
534,7.909389943583366
535,7.877711797426098
536,7.907361951876521
537,8.002706041085938
538,8.064427053046183
539,7.834616574666499
540,7.8643663717778285
541,7.963156370319312
542,7.877711797426098
543,7.898108194632404
544,7.938167358516571
545,8.13940835188591
546,7.90003481042221
547,7.504119612640736
548,8.209456518124606
549,7.926837147284756
550,8.049571775483667
551,7.873363476046278
552,7.834616574666499
553,7.907554842660775
554,7.933393806861369
555,7.8861284995534415
556,7.914437095828183
557,7.909389943583366
558,7.926837147284756
559,7.514645178754995
560,7.859708561838288
561,7.8819655208083175
562,7.884058121517407
563,7.898108194632404
564,7.923472428010601
565,7.898108194632404
566,7.991226475376359
567,7.797508005042049
568,7.602667075899474
569,7.926837147284756
570,7.896162221880292
571,7.90003481042221
572,7.893007463541108
573,7.9815012615098855
574,7.948859993049245
575,8.1296516034817
576,8.00926561670602
577,7.873363476046278
578,7.820775459912246
579,7.928497552258321
580,7.990728382967931
581,7.859708561838288
582,7.829194513743722
583,7.776043404283828
584,7.8861284995534415
585,7.839895123574868
586,7.951807297888377
587,7.939732278824861
588,7.938167358516571
589,7.8500495116306634
590,7.916560256287098
591,7.901942433602905
592,7.960382610879847
593,7.911207730152837
594,7.976441058080878
595,8.031487265720342
596,7.583693638500678
597,7.842482814607517
598,8.122612591110968
599,7.909389943583366
600,7.955198235651038
601,7.8549380498557255
602,7.942823947979179
603,8.189954299275984
604,7.877281287847564
605,7.870261180288747
606,7.8861284995534415
607,7.862051235719564
608,8.00491865967927
609,8.000466522118277
610,7.89419651739873
611,7.896162221880292
612,7.890204359705797
613,7.944351088558926
614,7.920047494867711
615,7.842482814607517
616,7.877711797426098
617,7.951807297888377
618,7.888177101217972
619,7.8500495116306634
620,7.87554971171297
621,8.006451814607052
622,7.983980713165016
623,7.873363476046278
624,8.031487265720342
625,7.868916456754646
626,7.905702109738978
627,7.948859993049245
628,7.976441058080878
629,7.973858524823759
630,7.99328237893645
631,7.948859993049245
632,7.8549380498557255
633,7.52630378377388
634,7.905702109738978
635,8.047842690248839
636,7.931775651029033
637,7.869591763124197
638,7.988842524341465
639,7.945866020268177
640,7.948859993049245
641,7.862051235719564
642,7.973848590752001
643,7.983980713165016
644,7.923472428010601
645,7.992407046289921
646,7.811987719536589
647,7.975154256688017
648,7.994745836989669
649,7.911207730152837
650,7.8666545815552045
651,7.976441058080878
652,7.898108194632404
653,8.049571775483667
654,7.942823947979179
655,8.179759372804222
656,7.753396990402234
657,8.186078422284254
658,7.845037243086422
659,7.916560256287098
660,7.913232385774489
661,7.923472428010601
662,7.9034550958988135
663,7.9365894455971
664,7.909389943583366
665,7.921767616425006
666,7.877711797426098
667,7.953263880137562
668,7.926837147284756
669,7.8549380498557255
670,7.898108194632404
671,7.98642753062909
672,8.017662272243236
673,7.923472428010601
674,8.052980876575738
675,7.925162187722058
676,7.960382610879847
677,7.877711797426098
678,7.827261491867636
679,8.040755577837308
680,7.678371350737117
681,8.004271258315603
682,7.988842524341465
683,7.567727320806499
684,7.8861284995534415
685,7.901942433602905
686,7.896162221880292
687,7.898108194632404
688,7.8819655208083175
689,7.962742907901576
690,7.973858524823759
691,7.989366531970955
692,7.921767616425006
693,7.933393806861369
694,7.9183117986538605
695,7.909389943583366
696,8.122042656339438
697,8.040445409265176
698,7.877711797426098
699,8.06600404157654
700,8.137227331314325
701,7.913008511639144
702,7.8059087122046655
703,7.682884116140961
704,7.9296020005604655
705,7.702644720654867
706,8.00491865967927
707,7.509809703404423
708,7.930516594951165
709,7.923472428010601
710,8.094917940105848
711,7.903831418493069
712,7.890204359705797
713,7.983980713165016
714,7.826427302335792
715,7.829194513743722
716,7.890204359705797
717,7.873363476046278
718,7.926837147284756
719,7.930143642234812
720,7.871152570082376
721,7.911207730152837
722,7.890204359705797
723,7.877711797426098
724,7.898108194632404
725,7.890204359705797
726,8.002483309955968
727,7.52630378377388
728,7.960382610879847
729,7.839895123574868
730,7.723405077875959
731,8.087425896855674
732,8.02945775144455
733,7.884058121517407
734,8.034317864260666
735,7.920047494867711
736,8.000466522118277
737,7.973858524823759
738,8.266432903157115
739,7.877711797426098
740,7.646467320733213
741,7.95614373254339
742,7.933393806861369
743,7.971239790954901
744,7.907554842660775
745,7.920047494867711
746,7.890204359705797
747,7.926837147284756
748,7.862051235719564
749,7.909389943583366
750,7.933393806861369
751,7.923472428010601
752,8.021720395357303
753,8.031487265720342
754,7.897947420611791
755,7.593930751511517
756,8.021720395357303
757,7.905702109738978
758,7.927391291135109
759,7.89419651739873
760,7.52630378377388
761,7.942823947979179
762,7.933393806861369
763,7.911207730152837
764,7.978988334381078
765,7.913008511639144
766,7.971239790954901
767,7.898108194632404
768,8.130943817363228
769,7.877711797426098
770,7.907554842660775
771,7.926837147284756
772,8.000466522118277
773,7.868916456754646
774,7.978988334381078
775,7.901942433602905
776,8.081050298330531
777,7.839895123574868
778,7.948859993049245
779,7.8549380498557255
780,7.925162187722058
781,8.01140111594269
782,7.786493093970907
783,7.890204359705797
784,8.054802512430445
785,7.868916456754646
786,7.947368928127872
787,7.866568114609155
788,7.94374170789356
789,7.960382610879847
790,7.907554842660775
791,7.933393806861369
792,7.8372733330592785
793,7.877711797426098
794,8.16583990201454
795,8.038939475411821
796,7.942823947979179
797,8.000466522118277
798,7.7473244198832365
799,7.799641113961554
800,7.898108194632404
801,7.905702109738978
802,7.925162187722058
803,8.130943817363228
804,7.845037243086422
805,8.073686298930024
806,8.06600404157654
807,8.102742695253605
808,7.888177101217972
809,8.11386066276192
810,8.131840390169366
811,7.8549380498557255
812,7.920047494867711
813,7.898108194632404
814,7.954709304330165
815,7.954709304330165
816,8.017662272243236
817,7.930143642234812
818,7.979745778785596
819,7.693764649195504
820,7.930143642234812
821,7.939732278824861
822,7.961774608342777
823,8.135280848928138
824,8.017662272243236
825,7.877711797426098
826,7.90003481042221
827,7.9183117986538605
828,7.879850237488201
829,7.898108194632404
830,7.9183117986538605
831,7.8643663717778285
832,8.104421244642147
833,7.909389943583366
834,7.942823947979179
835,7.9589802321787415
836,7.988842524341465
837,7.8861284995534415
838,7.859708561838288
839,7.963156370319312
840,7.976441058080878
841,7.868916456754646
842,8.007104988194556
843,7.933393806861369
844,7.898108194632404
845,7.959521246046453
846,8.001955512664116
847,7.8372733330592785
848,8.1992607536429
849,8.152084027814544
850,7.95614373254339
851,7.898108194632404
852,7.890204359705797
853,7.957567323402772
854,7.845037243086422
855,8.132801631142753
856,7.963156370319312
857,7.942823947979179
858,7.920047494867711
859,8.11386066276192
860,8.07181820878686
861,8.027643178480881
862,8.040755577837308
863,8.042553615145412
864,7.941284409273902
865,7.925498355701083
866,7.859708561838288
867,7.942517038220285
868,7.934159247456404
869,7.935630642406415
870,7.884058121517407
871,7.909389943583366
872,8.00491865967927
873,7.877711797426098
874,7.8861284995534415
875,7.89419651739873
876,7.905702109738978
877,7.89419651739873
878,7.925162187722058
879,7.930143642234812
880,7.909389943583366
881,7.8819655208083175
882,8.19744639199878
883,7.799641113961554
884,7.901942433602905
885,7.898108194632404
886,7.913008511639144
887,8.107150823396534
888,8.00491865967927
889,7.8819655208083175
890,7.744011467193245
891,7.884058121517407
892,8.125434479985726
893,7.8819655208083175
894,7.901942433602905
895,7.945866020268177
896,7.916560256287098
897,7.903831418493069
898,8.040755577837308
899,7.933393806861369
900,8.23053848777956
901,7.547965577660906
902,7.976441058080878
903,7.905702109738978
904,7.923472428010601
905,7.857337717863293
906,7.8549380498557255
907,7.904581871245537
908,7.8666545815552045
909,7.903831418493069
910,7.9815012615098855
911,7.898108194632404
912,8.057976185828842
913,7.547965577660906
914,7.998199471331092
915,7.905702109738978
916,8.136282715416264
917,7.8819655208083175
918,8.027643178480881
919,7.933393806861369
920,7.8643663717778285
921,8.085326141777111
922,7.923472428010601
923,7.807445717044603
924,7.923472428010601
925,8.037104958113014
926,7.877711797426098
927,7.868916456754646
928,7.859708561838288
929,7.948859993049245
930,7.863443582300854
931,7.8861284995534415
932,8.14043772622736
933,7.898108194632404
934,7.547965577660906
935,7.967079942082358
936,7.632821330995231
937,7.905702109738978
938,7.837378870177497
939,7.873363476046278
940,7.9815012615098855
941,7.960382610879847
942,7.916560256287098
943,7.859708561838288
944,7.939732278824861
945,7.960382610879847
946,7.723405077875959
947,8.105275210661262
948,8.26823285372426
949,7.8819655208083175
950,7.905702109738978
951,7.983980713165016
952,7.920047494867711
953,7.8549380498557255
954,7.957567323402772
955,7.842482814607517
956,7.963156370319312
957,8.01140111594269
958,8.218086658220436
959,7.902574123711561
960,7.839373520756154
961,7.892210695609275
962,7.953263880137562
963,7.97618440660135
964,7.8861284995534415
965,7.98642753062909
966,7.8500495116306634
967,7.905702109738978
968,7.933393806861369
969,7.903831418493069
970,7.963156370319312
971,7.873363476046278
972,8.062836017173643
973,7.913008511639144
974,7.754511063182163
975,7.884058121517407
976,7.859708561838288
977,7.926837147284756
978,8.015598917718252
979,7.905702109738978
980,7.883349153421575
981,7.920047494867711
982,8.11386066276192
983,7.978988334381078
984,8.122703607041998
985,7.895586950241897
986,7.939732278824861
987,7.877711797426098
988,7.763517745851845
989,7.926837147284756
990,8.043720223356544
991,7.901942433602905
992,7.9183117986538605
993,7.898108194632404
994,7.877711797426098
995,7.8819655208083175
996,7.868916456754646
997,7.930143642234812
998,8.049399612408141
999,8.076668667132582
1000,8.154409255816097
1001,7.898108194632404
1002,8.178047140188491
1003,7.851528797534062
1004,8.027643178480881
1005,8.10146256847235
1006,8.136282715416264
1007,8.000466522118277
1008,8.198541728357883
1009,7.890204359705797
1010,7.799641113961554
1011,8.007104988194556
1012,7.890204359705797
1013,7.926837147284756
1014,8.057976185828842
1015,7.8643663717778285
1016,7.968583875051436
1017,8.003815674301315
1018,8.040755577837308
1019,7.941284409273902
1020,7.925162187722058
1021,7.987061593679861
1022,8.01140111594269
1023,7.777231167956189
1024,8.236281810168776
1025,8.01140111594269
1026,7.926837147284756
1027,8.057976185828842
1028,7.938167358516571
1029,8.033379229034232
1030,7.52630378377388
1031,8.057647521119483
1032,7.920047494867711
1033,7.897312754754061
1034,7.915501609140636
1035,7.963156370319312
1036,7.907554842660775
1037,7.901942433602905
1038,8.007104988194556
1039,8.04443848292968
1040,7.890204359705797
1041,7.89419651739873
1042,7.834616574666499
1043,7.971239790954901
1044,7.890204359705797
1045,7.988842524341465
1046,7.90003481042221
1047,7.903831418493069
1048,7.8666545815552045
1049,7.898108194632404
1050,7.877281287847564
1051,7.8059087122046655
1052,7.905702109738978
1053,7.976441058080878
1054,7.8666545815552045
1055,7.913008511639144
1056,8.076668667132582
1057,7.903831418493069
1058,8.038939475411821
1059,8.01028841803955
1060,7.99358013683387
1061,7.971239790954901
1062,7.911207730152837
1063,7.926837147284756
1064,7.901942433602905
1065,7.898108194632404
1066,7.954709304330165
1067,7.8861284995534415
1068,7.835949380393922
1069,7.916560256287098
1070,8.049571775483667
1071,7.871152570082376
1072,7.905702109738978
1073,7.892210695609275
1074,7.976441058080878
1075,8.01351203811845
1076,8.000466522118277
1077,7.823621301593592
1078,8.031487265720342
1079,7.948859993049245
1080,8.02957538363064
1081,7.98267965033295
1082,8.056326489329226
1083,7.868916456754646
1084,7.998199471331092
1085,7.988842524341465
1086,7.873363476046278
1087,7.914792589225784
1088,7.868916456754646
1089,7.945866020268177
1090,8.08391231357801
1091,7.859708561838288
1092,8.092906055166495
1093,7.960382610879847
1094,7.817888683047719
1095,7.995904235149979
1096,8.081770152351346
1097,8.158039714634882
1098,7.8549380498557255
1099,7.945866020268177
1100,7.939732278824861
1101,7.8819655208083175
1102,8.00491865967927
1103,8.002706041085938
1104,7.829194513743722
1105,7.963156370319312
1106,7.829194513743722
1107,8.047842690248839
1108,7.939732278824861
1109,7.718745806017828
1110,7.969916543626213
1111,7.938167358516571
1112,7.901942433602905
1113,7.898108194632404
1114,7.877711797426098
1115,7.948859993049245
1116,7.745260030904875
1117,8.124873768564623
1118,8.115123580179688
1119,7.968583875051436
1120,7.8815442937173685
1121,7.905702109738978
1122,7.926837147284756
1123,8.098873924186215
1124,8.081600772512468
1125,7.925162187722058
1126,7.901942433602905
1127,7.965889755896984
1128,7.873363476046278
1129,7.905702109738978
1130,7.948859993049245
1131,8.015598917718252
1132,8.193742382321034
1133,8.021720395357303
1134,7.933393806861369
1135,7.901942433602905
1136,7.905702109738978
1137,8.051086605417366
1138,7.995904235149979
1139,7.942823947979179
1140,8.01140111594269
1141,7.793173428509443
1142,7.916560256287098
1143,7.965889755896984
1144,8.00491865967927
1145,7.868916456754646
1146,7.957567323402772
1147,7.9637062412488895
1148,8.04443848292968
1149,7.923472428010601
1150,7.781335062720984
1151,7.948859993049245
1152,7.891544202895371
1153,7.973858524823759
1154,7.877711797426098
1155,7.988842524341465
1156,7.573945231605472
1157,7.845037243086422
1158,7.909389943583366
1159,7.829194513743722
1160,8.02569023375479
1161,7.8861284995534415
1162,8.02569023375479
1163,7.913008511639144
1164,7.983980713165016
1165,8.103783955285174
1166,8.133729577350532
1167,7.933393806861369
1168,7.988842524341465
1169,8.021720395357303
1170,7.933393806861369
1171,7.911062937059376
1172,8.117414504049528
1173,7.898108194632404
1174,7.930143642234812
1175,8.160736795760805
1176,7.8549380498557255
1177,7.8549380498557255
1178,7.976441058080878
1179,7.682884116140961
1180,7.958430035093433
1181,7.916560256287098
1182,7.916560256287098
1183,7.957567323402772
1184,7.877711797426098
1185,7.892210695609275
1186,7.87203992689308
1187,8.049571775483667
1188,7.8549380498557255
1189,7.877711797426098
1190,7.923472428010601
1191,8.01140111594269
1192,7.98642753062909
1193,7.793173428509443
1194,7.933393806861369
1195,7.928497552258321
1196,7.873363476046278
1197,7.6772280957523416
1198,8.102742695253605
1199,8.00491865967927
1200,7.926837147284756
1201,7.911749736274754
1202,8.051284405443626
1203,7.89419651739873
1204,7.8549380498557255
1205,7.983980713165016
1206,7.898108194632404
1207,7.934998332533466
1208,7.602667075899474
1209,7.916560256287098
1210,7.898108194632404
1211,7.9853709363993435
1212,7.602667075899474
1213,7.909389943583366
1214,7.992407046289921
1215,7.9365894455971
1216,7.646467320733213
1217,8.042534398986268
1218,7.913008511639144
1219,7.890204359705797
1220,7.8861284995534415
1221,7.916560256287098
1222,7.926837147284756
1223,7.930143642234812
1224,7.9725537433964435
1225,7.945866020268177
1226,7.905702109738978
1227,8.01140111594269
1228,7.978988334381078
1229,7.945866020268177
1230,7.933393806861369
1231,7.916560256287098
1232,8.007104988194556
1233,7.8549380498557255
1234,7.916560256287098
1235,7.926837147284756
1236,7.933393806861369
1237,7.951807297888377
1238,7.898108194632404
1239,8.052980876575738
1240,7.933393806861369
1241,7.9802490362069785
1242,7.859708561838288
1243,8.11386066276192
1244,7.920047494867711
1245,7.939732278824861
1246,7.877711797426098
1247,8.014558450506927
1248,7.99358013683387
1249,8.11084269387577
1250,7.547965577660906
1251,7.898108194632404
1252,7.873363476046278
1253,7.954709304330165
1254,8.040755577837308
1255,7.907554842660775
1256,7.97695330434344
1257,7.9589802321787415
1258,7.988842524341465
1259,7.9365894455971
1260,7.890204359705797
1261,7.8059087122046655
1262,7.8666545815552045
1263,7.95614373254339
1264,8.000466522118277
1265,7.905702109738978
1266,7.921767616425006
1267,8.000466522118277
1268,7.890204359705797
1269,7.909389943583366
1270,7.976441058080878
1271,7.941284409273902
1272,7.8500495116306634
1273,7.948859993049245
1274,7.960382610879847
1275,8.203983211346367
1276,7.8861284995534415
1277,7.9202901269031445
1278,7.602667075899474
1279,8.073686283892334
1280,7.904287441059091
1281,7.916560256287098
1282,7.961774608342777
1283,7.9183117986538605
1284,7.939732278824861
1285,7.930143642234812
1286,7.879850237488201
1287,7.948859993049245
1288,7.968583875051436
1289,7.916560256287098
1290,7.957567323402772
1291,8.071416218929125
1292,8.046343054883378
1293,7.931775651029033
1294,7.983980713165016
1295,7.9365894455971
1296,8.02957538363064
1297,7.969916543626213
1298,7.9365894455971
1299,7.602667075899474
1300,7.985208149813348
1301,8.085326141777111
1302,7.928497552258321
1303,8.040755577837308
1304,8.17496251920831
1305,7.913008511639144
1306,8.173882960194875
1307,7.926837147284756
1308,8.07217613557921
1309,7.602667075899474
1310,7.939732278824861
1311,7.8549380498557255
1312,7.829194513743722
1313,7.602667075899474
1314,7.8819655208083175
1315,8.088120302807186
1316,7.978988334381078
1317,7.868916456754646
1318,7.942823947979179
1319,7.8500495116306634
1320,7.9672416563191835
1321,7.888177101217972
1322,8.028611847178171
1323,7.98642753062909
1324,7.923472428010601
1325,7.925162187722058
1326,7.938167358516571
1327,7.969916543626213
1328,7.933393806861369
1329,7.90003481042221
1330,7.907554842660775
1331,7.92482542775681
1332,8.021720395357303
1333,7.834616574666499
1334,7.9966498691117485
1335,7.963156370319312
1336,7.965889755896984
1337,7.963156370319312
1338,7.873363476046278
1339,7.913008511639144
1340,7.916560256287098
1341,7.951192166295875
1342,7.914792589225784
1343,7.933393806861369
1344,7.978988334381078
1345,7.995904235149979
1346,8.031487265720342
1347,7.840934244369474
1348,7.723405077875959
1349,7.8861284995534415
